"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"be your own PET","Kate","F","77","Harrell","66.87302","paid","Lansing-East Lansing, MI","293","Food Fight!","97"
"The Killers","Kate","F","78","Harrell","220.89098","paid","Lansing-East Lansing, MI","293","When You Were Young","97"
"Roy Ayers","Tegan","F","1","Levine","240.90077","free","Portland-South Portland, ME","307","Searching","80"
"Rihanna","Kate","F","79","Harrell","229.04118","paid","Lansing-East Lansing, MI","293","Take A Bow","97"
"Andres Calamaro","Kate","F","80","Harrell","144.5873","paid","Lansing-East Lansing, MI","293","El Novio Del Olvido","97"
"Blue States","Kate","F","81","Harrell","299.2322","paid","Lansing-East Lansing, MI","293","Walkabout","97"
"The Black Keys","Kate","F","82","Harrell","161.85424","paid","Lansing-East Lansing, MI","293","Act Nice and Gentle","97"
"Staind","Kate","F","83","Harrell","291.65669","paid","Lansing-East Lansing, MI","293","Outside (Original LP Version)","97"
"James Taylor","Kate","F","84","Harrell","253.12608","paid","Lansing-East Lansing, MI","293","Sweet Baby James","97"
"Moby","Kate","F","85","Harrell","198.60853","paid","Lansing-East Lansing, MI","293","Time's Up (Dust Mix)","97"
"Girl Talk","Kate","F","86","Harrell","170.73587","paid","Lansing-East Lansing, MI","293","Hold up","97"
"Sean Kingston and Justin Bieber","Kate","F","87","Harrell","201.9522","paid","Lansing-East Lansing, MI","293","Eenie Meenie","97"
"Miami Horror","Kate","F","88","Harrell","250.8273","paid","Lansing-East Lansing, MI","293","Sometimes","97"
"The White Stripes","Kate","F","89","Harrell","241.8673","paid","Lansing-East Lansing, MI","293","My Doorbell (Album Version)","97"
"Juan Carmona","Kate","F","90","Harrell","331.44118","paid","Lansing-East Lansing, MI","293","Panales de Algodon","97"
"Alison Krauss / Union Station","Kate","F","91","Harrell","171.04934","paid","Lansing-East Lansing, MI","293","Restless","97"
"Bullet For My Valentine","Kate","F","92","Harrell","235.65016","paid","Lansing-East Lansing, MI","293","Begging For Mercy","97"
"BjÃÂ¶rk","Kate","F","93","Harrell","348.57751","paid","Lansing-East Lansing, MI","293","Undo","97"
"Kanye West","Kate","F","94","Harrell","198.47791","paid","Lansing-East Lansing, MI","293","Celebration","97"
"Amy Winehouse","Ayla","F","0","Johnson","231.52281","free","Santa Rosa, CA","223","Stronger Than Me","63"
"Saosin","Kate","F","95","Harrell","238.10567","paid","Lansing-East Lansing, MI","293","You're Not Alone","97"
"Gorillaz","Kate","F","96","Harrell","195.44771","paid","Lansing-East Lansing, MI","293","Last Living Souls","97"
"World Inferno/Friendship Society_ The","Kate","F","97","Harrell","125.83138","paid","Lansing-East Lansing, MI","293","Everybody Comes to Rick's","97"
"Fall Out Boy","Kate","F","98","Harrell","172.01587","paid","Lansing-East Lansing, MI","293","Don't You Know Who I Think I Am?","97"
"Lonnie Gordon","Kate","F","99","Harrell","181.21098","paid","Lansing-East Lansing, MI","293","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","97"
"Crystal Castles","Kate","F","100","Harrell","213.05424","paid","Lansing-East Lansing, MI","293","Not In Love","97"
"Cage The Elephant","Kate","F","101","Harrell","175.12444","paid","Lansing-East Lansing, MI","293","Ain't No Rest For The Wicked (Original Version)","97"
"Rick Ross","Kate","F","102","Harrell","277.36771","paid","Lansing-East Lansing, MI","293","Luxury Tax","97"
"Lovehatehero","Kaylee","F","0","Summers","216.65914","free","Phoenix-Mesa-Scottsdale, AZ","181","Red Dress","8"
"Justin Bieber","Kaylee","F","1","Summers","264.35873","free","Phoenix-Mesa-Scottsdale, AZ","181","Never Let You Go","8"
"Zero 7","Kaylee","F","2","Summers","199.96689","free","Phoenix-Mesa-Scottsdale, AZ","181","You're My Flame [Album Version]","8"
"Yeah Yeah Yeahs","Kaylee","F","3","Summers","220.96934","free","Phoenix-Mesa-Scottsdale, AZ","181","Heads Will Roll","8"
"4 Skins","Kaylee","F","4","Summers","165.51138","free","Phoenix-Mesa-Scottsdale, AZ","181","Clockwork Skinhead","8"
"Anne-Lie RydÃÂ©","Wyatt","M","0","Scott","176.90077","free","Eureka-Arcata-Fortuna, CA","8","SÃÂ¥n't ÃÂr Livet (You Can Have Her) (2002 Digital Remaster)","9"
"The Smiths","Wyatt","M","1","Scott","242.9122","free","Eureka-Arcata-Fortuna, CA","8","There Is A Light That Never Goes Out","9"
"Metallica","Wyatt","M","2","Scott","515.21261","free","Eureka-Arcata-Fortuna, CA","8","Master Of Puppets","9"
"Flight Of The Conchords","Kynnedi","F","0","Sanchez","148.55791","free","Cedar Rapids, IA","192","Too Many Dicks (On The Dance Floor)","89"
"In Flames","Kynnedi","F","1","Sanchez","255.76444","free","Cedar Rapids, IA","192","Come Clarity","89"
"Juan Carlos Baglietto","Wyatt","M","3","Scott","221.80526","free","Eureka-Arcata-Fortuna, CA","8","Cuando","9"
"Juan Carlos Baglietto","Wyatt","M","4","Scott","285.64853","free","Eureka-Arcata-Fortuna, CA","8","Era En Abril","9"
"Saliva","Ava","F","0","Robinson","252.44689","free","New Haven-Milford, CT","313","Click Click Boom","50"
"Soul II Soul","Jayden","M","0","Fox","239.67302","free","New Orleans-Metairie, LA","298","How Long","101"
"Los Rodriguez","Ava","F","1","Robinson","205.21751","free","New Haven-Milford, CT","313","Enganchate Conmigo","50"
"Twista feat. Kayne West & Jamie Foxx","Ava","F","2","Robinson","212.55791","free","New Haven-Milford, CT","313","Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version)","50"
"Slim Cessna's Auto Club","Ava","F","3","Robinson","333.37424","free","New Haven-Milford, CT","313","Unto The Day","50"
"Philippe Rochard","Theodore","M","0","Harris","360.51546","free","Red Bluff, CA","162","Crumpshit","14"
"Mike And The Mechanics","Theodore","M","1","Harris","275.12118","free","Red Bluff, CA","162","A Beggar On A Beach Of Gold","14"
"No Doubt","Theodore","M","2","Harris","213.31546","free","Red Bluff, CA","162","Hey You","14"
"The White Stripes","Sylvie","F","3","Cruz","231.81016","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","286","Seven Nation Army (Album Version)","10"
"Oscar Peterson","Theodore","M","3","Harris","516.70159","free","Red Bluff, CA","162","Nighttime","14"
"Jem","Adler","M","0","Barrera","242.18077","free","New York-Newark-Jersey City, NY-NJ-PA","301","Amazing Life","100"
"Jagged Edge featuring Run of Run DMC","Adler","M","1","Barrera","248.37179","free","New York-Newark-Jersey City, NY-NJ-PA","301","Let's Get Married","100"
"Arctic Monkeys","Tegan","F","1","Levine","152.60689","free","Portland-South Portland, ME","329","Baby I'm Yours","80"
"Pixies","Ava","F","1","Robinson","89.36444","free","New Haven-Milford, CT","338","Build High","50"
"The Roots / Jack Davey","Ava","F","2","Robinson","155.95057","free","New Haven-Milford, CT","338","Atonement","50"
"Mike And The Mechanics","Ava","F","3","Robinson","275.12118","free","New Haven-Milford, CT","338","A Beggar On A Beach Of Gold","50"
"Faithless","Ava","F","4","Robinson","495.3073","free","New Haven-Milford, CT","338","Music Matters (Mark Knight Dub)","50"
"Kings Of Leon","Aiden","M","0","Hess","227.13424","free","La Crosse-Onalaska, WI-MN","204","Be Somebody","86"
"Vader","Sylvie","F","1","Cruz","128.91383","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","339","Carnal","10"
"Wu-Tang Clan","Sylvie","F","2","Cruz","122.46159","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","339","Impossible","10"
"Matt Nathanson","Kevin","M","1","Arellano","187.03628","free","Harrisburg-Carlisle, PA","319","Bare","66"
"Lily Allen","Kevin","M","2","Arellano","194.76853","free","Harrisburg-Carlisle, PA","319","Smile","66"
"Harmonia","Aleena","F","0","Kirby","655.77751","paid","Waterloo-Cedar Falls, IA","285","Sehr kosmisch","44"
"Avril Lavigne","Lily","F","1","Koch","239.90812","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Keep Holding On","15"
"White Lion","Lily","F","2","Koch","378.93179","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","When The Children Cry","15"
"Lifehouse","Lily","F","3","Koch","195.47383","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","You And Me (Wedding Version)","15"
"Entombed","Aleena","F","1","Kirby","237.73995","paid","Waterloo-Cedar Falls, IA","285","Stranger Aeons","44"
"Miley Cyrus","Lily","F","4","Koch","236.85179","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","The Climb","15"
"Ray Barretto","Aleena","F","2","Kirby","251.79383","paid","Waterloo-Cedar Falls, IA","285","Indestructible","44"
"Syd Barrett","Lily","F","5","Koch","332.32934","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Lanky (Part One)","15"
"Thievery Corporation","Aleena","F","3","Kirby","225.85424","paid","Waterloo-Cedar Falls, IA","285","Racing East","44"
"Jack Johnson","Aleena","F","5","Kirby","210.85995","paid","Waterloo-Cedar Falls, IA","285","Angel","44"
"Todd Barry","Lily","F","6","Koch","126.82404","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Sugar Ray (LP Version)","15"
"Eddie Vedder","Lily","F","7","Koch","164.17914","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Guaranteed","15"
"Arcade Fire","Aleena","F","6","Kirby","343.69261","paid","Waterloo-Cedar Falls, IA","285","No Cars Go","44"
"Cartola","Lily","F","8","Koch","188.65587","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Verde Que Te Quero Rosa","15"
"India.Arie","Lily","F","9","Koch","212.13995","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Good Man","15"
"Avril Lavigne","Aleena","F","7","Kirby","212.40118","paid","Waterloo-Cedar Falls, IA","285","Tomorrow","44"
"Dwight Yoakam","Morris","M","2","Gilmore","239.3073","free","Raleigh, NC","177","You're The One","23"
"BeyoncÃÂ©","Lily","F","10","Koch","261.74649","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Halo","15"
"Franz Ferdinand","Lily","F","11","Koch","247.24853","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Take Me Out","15"
"Leggo Beast","Lily","F","12","Koch","321.93261","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Itchy Feet","15"
"Daft Punk","Lily","F","13","Koch","369.34485","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Aerodynamic (Daft Punk Remix)","15"
"Interpol","Lily","F","14","Koch","247.66649","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Narc","15"
"Sl2","Lily","F","15","Koch","329.89995","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","On A Ragga Tip","15"
"Newsboys","Jacqueline","F","0","Lynch","381.67465","free","Atlanta-Sandy Springs-Roswell, GA","295","It Is You - Live","29"
"Montgomery Gentry","Lily","F","16","Koch","202.50077","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","While You're Still Young","15"
"10cc","Lily","F","17","Koch","300.40771","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Hotel","15"
"Booka Shade","Jacqueline","F","1","Lynch","369.97179","free","Atlanta-Sandy Springs-Roswell, GA","295","shimmer","29"
"Metallica","Shakira","F","1","Hunt","515.21261","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","277","Master Of Puppets","84"
"B.o.B","Lily","F","18","Koch","269.63546","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Nothin' On You [feat. Bruno Mars] (Album Version)","15"
"John Mayer","Jacqueline","F","2","Lynch","267.38893","free","Atlanta-Sandy Springs-Roswell, GA","295","Why Georgia","29"
"The Specials","Lily","F","19","Koch","218.06975","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Ghost Town","15"
"Ol' Dirty Bastard","Lily","F","20","Koch","217.49506","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Brooklyn Zoo [Explicit Version]","15"
"Jack Johnson","Lily","F","21","Koch","236.72118","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Bubble Toes","15"
"Radiohead","Lily","F","22","Koch","208.61342","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","You","15"
"Fall Out Boy","Lily","F","23","Koch","202.37016","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Nobody Puts Baby In The Corner","15"
"Lily Allen","Lily","F","24","Koch","201.1424","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Not Fair (Clean Radio Edit)","15"
"Polyphonic Spree","Lily","F","25","Koch","2190.94159","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Section Ten","15"
"Los Del Rio","Jizelle","F","1","Benjamin","249.49506","free","Plymouth, IN","323","Macarena","2"
"Alliance Ethnik","Lily","F","26","Koch","252.21179","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","ReprÃÂ©sente","15"
"Shinedown","Ryan","M","0","Smith","220.39465","free","San Jose-Sunnyvale-Santa Clara, CA","346","Second Chance (Album Version)","26"
"Linkin Park","Lily","F","27","Koch","189.28281","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Given Up (Album Version)","15"
"Poisonblack","Lily","F","28","Koch","234.78812","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Nothing Else ReMayns","15"
"The Radio Dept.","Lily","F","29","Koch","241.76281","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Your Father","15"
"Gwen Stefani / Andre 3000","Lily","F","30","Koch","274.02404","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Long Way To Go","15"
"Shinedown","Lily","F","31","Koch","253.59628","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","The Crow & The Butterfly (Album Version)","15"
"Sunnyland Slim","Lily","F","32","Koch","233.97832","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Slim's Shout","15"
"Lou Bega","Lily","F","34","Koch","220.13342","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Mambo No. 5 (A Little Bit Of...)","15"
"Nevermore","Lily","F","35","Koch","320.57424","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Matricide","15"
"Radiohead","Lily","F","36","Koch","323.5522","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","There_ There","15"
"Band Of Horses","Lily","F","37","Koch","256.522","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Ode to LRC (Album)","15"
"Evanescence","Lily","F","38","Koch","263.78404","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","My Immortal (Album Version)","15"
"Eminem","Lily","F","39","Koch","250.8273","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Mockingbird","15"
"Chi-Lites","Lily","F","40","Koch","256.83546","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","A Letter To Myself","15"
"Hombres G","Lily","F","41","Koch","131.52608","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Multiplicados por nueve","15"
"Jazzanova / Ben Westbeech","Lily","F","42","Koch","210.83383","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","I Can See","15"
"Pleasure P","Lily","F","43","Koch","211.56526","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Let Me (Amended Album Version)","15"
"MGMT","Lily","F","44","Koch","264.17587","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Time To Pretend","15"
"Kaoma","Lily","F","45","Koch","206.57587","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Lambada","15"
"Buena Vista Social Club","Lily","F","46","Koch","221.90975","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Chan Chan (Live)","15"
"Bullet For My Valentine","Lily","F","47","Koch","348.39465","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Tears Don't Fall","15"
"Pygmy Lush","Lily","F","48","Koch","143.28118","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Red Room Blues","15"
"Flight Of The Conchords","Lily","F","49","Koch","21.68118","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Au Revoir (Album Version)","15"
"Angels and Airwaves","Lily","F","50","Koch","302.05342","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","The Gift","15"
"The Blues Brothers","Lily","F","51","Koch","162.32444","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","(I Got Everything I Need) Almost (Live Version)","15"
"Carlos Santana & Mahavishnu John McLaughlin","Lily","F","53","Koch","466.28526","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","A Love Supreme","15"
"Enya","Lily","F","54","Koch","180.16608","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","White Is In The Winter Night (Album)","15"
"BjÃÂ¶rk","Lily","F","55","Koch","185.46893","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Cover Me","15"
"Gorillaz","Lily","F","56","Koch","433.52771","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Hong Kong","15"
"Nana Caymmi","Lily","F","57","Koch","174.41914","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Fim De Caso","15"
"The Courteeners","Lily","F","58","Koch","225.48853","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Take Over The World","15"
"The Blues Brothers","Lily","F","59","Koch","175.80363","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Messin' With The Kid (Live Version)","15"
"William Orbit","Lily","F","60","Koch","317.962","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Barber's Adagio For Strings (Ferry Corsten Remix)","15"
"Coldplay","Lily","F","61","Koch","244.68853","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Life In Technicolor ii","15"
"Boards of Canada","Lily","F","62","Koch","229.82485","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","84 Pontiac Dream","15"
"Tom Waits","Lily","F","63","Koch","223.26812","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Sea Of Love","15"
"Philippe Rochard","Lily","F","64","Koch","360.51546","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Crumpshit","15"
"The Dream Academy","Lily","F","65","Koch","259.29098","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Life In A Northern Town (LP Version)","15"
"Pantera","Lily","F","66","Koch","244.50567","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Planet Caravan (Remastered LP Version)","15"
"John Miles","Lily","F","67","Koch","351.9473","paid","Chicago-Naperville-Elgin, IL-IN-WI","221","Music","15"
